feature,importance
ECFP4_308,1
ECFP4_53,1
ECFP4_115,1
ECFP4_1200,1
ECFP4_856,1
ECFP4_1209,1
ECFP4_113,1
ECFP4_1766,1
ECFP4_499,1
ECFP4_857,1
ECFP4_732,1
ECFP4_1879,1
ECFP4_1983,1
ECFP4_435,1
ECFP4_438,1
ECFP4_838,1
ECFP4_1148,1
ECFP4_1795,1
ECFP4_1142,1
ECFP4_883,1
ECFP4_1927,1
ECFP4_1985,1
ECFP4_1926,1
ECFP4_1157,1
ECFP4_2040,0
ECFP4_1947,0
ECFP4_1890,0
ECFP4_19,0
ECFP4_2043,0
ECFP4_172,0
ECFP4_3,0
ECFP4_26,0
ECFP4_1894,0
ECFP4_4,0
ECFP4_1940,0
ECFP4_2041,0
ECFP4_1889,0
ECFP4_161,0
ECFP4_1625,0
ECFP4_1644,0
ECFP4_1643,0
ECFP4_18,0
ECFP4_1948,0
ECFP4_2037,0
ECFP4_1652,0
ECFP4_1942,0
ECFP4_1654,0
ECFP4_1590,0
ECFP4_1958,0
ECFP4_1881,0
ECFP4_176,0
ECFP4_17,0
ECFP4_1621,0
ECFP4_1592,0
ECFP4_1651,0
ECFP4_1888,0
ECFP4_1883,0
ECFP4_1924,0
ECFP4_174,0
ECFP4_2035,0
ECFP4_2036,0
ECFP4_52,0
ECFP4_1595,0
ECFP4_163,0
ECFP4_1925,0
ECFP4_16,0
ECFP4_1641,0
ECFP4_1938,0
ECFP4_1610,0
ECFP4_2046,0
ECFP4_1902,0
ECFP4_1606,0
ECFP4_1953,0
ECFP4_1904,0
ECFP4_8,0
ECFP4_1608,0
ECFP4_1907,0
ECFP4_1931,0
ECFP4_1633,0
ECFP4_159,0
ECFP4_1945,0
ECFP4_1908,0
ECFP4_1916,0
ECFP4_64,0
ECFP4_1913,0
ECFP4_1613,0
ECFP4_10,0
ECFP4_1632,0
ECFP4_1612,0
ECFP4_1635,0
ECFP4_50,0
ECFP4_1637,0
ECFP4_6,0
ECFP4_21,0
ECFP4_62,0
ECFP4_1639,0
ECFP4_15,0
ECFP4_1955,0
ECFP4_1899,0
ECFP4_54,0
ECFP4_1900,0
ECFP4_55,0
ECFP4_23,0
ECFP4_1901,0
ECFP4_1628,0
ECFP4_1638,0
ECFP4_12,0
ECFP4_24,0
ECFP4_1944,0
ECFP4_49,0
ECFP4_1932,0
ECFP4_1919,0
ECFP4_2044,0
ECFP4_123,0
ECFP4_1878,0
ECFP4_30,0
ECFP4_1981,0
ECFP4_1719,0
ECFP4_1720,0
ECFP4_1801,0
ECFP4_1721,0
ECFP4_2010,0
ECFP4_1723,0
ECFP4_1726,0
ECFP4_44,0
ECFP4_1798,0
ECFP4_1797,0
ECFP4_2006,0
ECFP4_1725,0
ECFP4_1792,0
ECFP4_1979,0
ECFP4_96,0
ECFP4_1813,0
ECFP4_1814,0
ECFP4_93,0
ECFP4_1713,0
ECFP4_1712,0
ECFP4_1818,0
ECFP4_2013,0
ECFP4_2014,0
ECFP4_1711,0
ECFP4_1710,0
ECFP4_1820,0
ECFP4_2015,0
ECFP4_2017,0
ECFP4_1975,0
ECFP4_1706,0
ECFP4_101,0
ECFP4_1986,0
ECFP4_1656,0
ECFP4_40,0
ECFP4_112,0
ECFP4_1767,0
ECFP4_1992,0
ECFP4_37,0
ECFP4_129,0
ECFP4_126,0
ECFP4_1763,0
ECFP4_1787,0
ECFP4_120,0
ECFP4_39,0
ECFP4_124,0
ECFP4_1760,0
ECFP4_1997,0
ECFP4_1996,0
ECFP4_1770,0
ECFP4_2001,0
ECFP4_1772,0
ECFP4_1743,0
ECFP4_1773,0
ECFP4_36,0
ECFP4_1774,0
ECFP4_132,0
ECFP4_134,0
ECFP4_1777,0
ECFP4_1779,0
ECFP4_108,0
ECFP4_1733,0
ECFP4_135,0
ECFP4_1730,0
ECFP4_105,0
ECFP4_1987,0
ECFP4_1705,0
ECFP4_1704,0
ECFP4_88,0
ECFP4_1674,0
ECFP4_1672,0
ECFP4_1865,0
ECFP4_2029,0
ECFP4_1864,0
ECFP4_70,0
ECFP4_1673,0
ECFP4_1968,0
ECFP4_2019,0
ECFP4_1861,0
ECFP4_71,0
ECFP4_1756,0
ECFP4_1677,0
ECFP4_1859,0
ECFP4_1679,0
ECFP4_68,0
ECFP4_1669,0
ECFP4_1867,0
ECFP4_1868,0
ECFP4_1869,0
ECFP4_1667,0
ECFP4_1870,0
ECFP4_1871,0
ECFP4_1872,0
ECFP4_67,0
ECFP4_1874,0
ECFP4_1963,0
ECFP4_1663,0
ECFP4_1662,0
ECFP4_1961,0
ECFP4_1960,0
ECFP4_2032,0
ECFP4_2027,0
ECFP4_1858,0
ECFP4_1682,0
ECFP4_1843,0
ECFP4_1703,0
ECFP4_1702,0
ECFP4_1824,0
ECFP4_2021,0
ECFP4_1700,0
ECFP4_87,0
ECFP4_1829,0
ECFP4_1830,0
ECFP4_1973,0
ECFP4_1695,0
ECFP4_150,0
ECFP4_82,0
ECFP4_1841,0
ECFP4_1842,0
ECFP4_47,0
ECFP4_2026,0
ECFP4_1688,0
ECFP4_2022,0
ECFP4_1845,0
ECFP4_48,0
ECFP4_1846,0
ECFP4_28,0
ECFP4_1847,0
ECFP4_1684,0
ECFP4_1850,0
ECFP4_76,0
ECFP4_153,0
ECFP4_73,0
ECFP4_2025,0
ECFP4_72,0
ECFP4_1995,0
ECFP4_1310,0
ECFP4_178,0
ECFP4_1585,0
ECFP4_431,0
ECFP4_917,0
ECFP4_918,0
ECFP4_919,0
ECFP4_920,0
ECFP4_921,0
ECFP4_923,0
ECFP4_924,0
ECFP4_925,0
ECFP4_927,0
ECFP4_928,0
ECFP4_930,0
ECFP4_931,0
ECFP4_933,0
ECFP4_425,0
ECFP4_938,0
ECFP4_939,0
ECFP4_422,0
ECFP4_942,0
ECFP4_943,0
ECFP4_421,0
ECFP4_945,0
ECFP4_946,0
ECFP4_420,0
ECFP4_952,0
ECFP4_418,0
ECFP4_417,0
ECFP4_912,0
ECFP4_433,0
ECFP4_909,0
ECFP4_445,0
ECFP4_837,0
ECFP4_842,0
ECFP4_453,0
ECFP4_452,0
ECFP4_852,0
ECFP4_855,0
ECFP4_858,0
ECFP4_859,0
ECFP4_451,0
ECFP4_862,0
ECFP4_867,0
ECFP4_868,0
ECFP4_871,0
ECFP4_908,0
ECFP4_873,0
ECFP4_874,0
ECFP4_876,0
ECFP4_441,0
ECFP4_880,0
ECFP4_882,0
ECFP4_886,0
ECFP4_439,0
ECFP4_893,0
ECFP4_436,0
ECFP4_899,0
ECFP4_907,0
ECFP4_958,0
ECFP4_959,0
ECFP4_416,0
ECFP4_1065,0
ECFP4_1029,0
ECFP4_1030,0
ECFP4_1033,0
ECFP4_377,0
ECFP4_1038,0
ECFP4_374,0
ECFP4_1041,0
ECFP4_373,0
ECFP4_1044,0
ECFP4_368,0
ECFP4_1054,0
ECFP4_365,0
ECFP4_363,0
ECFP4_1026,0
ECFP4_362,0
ECFP4_1068,0
ECFP4_1069,0
ECFP4_1072,0
ECFP4_1076,0
ECFP4_359,0
ECFP4_358,0
ECFP4_1079,0
ECFP4_1082,0
ECFP4_1083,0
ECFP4_1087,0
ECFP4_355,0
ECFP4_388,0
ECFP4_1023,0
ECFP4_415,0
ECFP4_986,0
ECFP4_962,0
ECFP4_963,0
ECFP4_414,0
ECFP4_967,0
ECFP4_968,0
ECFP4_969,0
ECFP4_413,0
ECFP4_410,0
ECFP4_409,0
ECFP4_977,0
ECFP4_404,0
ECFP4_403,0
ECFP4_988,0
ECFP4_1016,0
ECFP4_990,0
ECFP4_993,0
ECFP4_400,0
ECFP4_996,0
ECFP4_997,0
ECFP4_1000,0
ECFP4_1002,0
ECFP4_1003,0
ECFP4_1006,0
ECFP4_1007,0
ECFP4_1010,0
ECFP4_1013,0
ECFP4_831,0
ECFP4_827,0
ECFP4_825,0
ECFP4_649,0
ECFP4_618,0
ECFP4_619,0
ECFP4_620,0
ECFP4_627,0
ECFP4_628,0
ECFP4_630,0
ECFP4_631,0
ECFP4_537,0
ECFP4_639,0
ECFP4_535,0
ECFP4_645,0
ECFP4_646,0
ECFP4_534,0
ECFP4_614,0
ECFP4_653,0
ECFP4_660,0
ECFP4_528,0
ECFP4_662,0
ECFP4_663,0
ECFP4_527,0
ECFP4_526,0
ECFP4_668,0
ECFP4_522,0
ECFP4_670,0
ECFP4_671,0
ECFP4_677,0
ECFP4_615,0
ECFP4_608,0
ECFP4_679,0
ECFP4_581,0
ECFP4_551,0
ECFP4_557,0
ECFP4_563,0
ECFP4_549,0
ECFP4_565,0
ECFP4_566,0
ECFP4_567,0
ECFP4_568,0
ECFP4_570,0
ECFP4_571,0
ECFP4_574,0
ECFP4_579,0
ECFP4_582,0
ECFP4_607,0
ECFP4_545,0
ECFP4_584,0
ECFP4_585,0
ECFP4_586,0
ECFP4_587,0
ECFP4_543,0
ECFP4_589,0
ECFP4_590,0
ECFP4_596,0
ECFP4_601,0
ECFP4_602,0
ECFP4_605,0
ECFP4_678,0
ECFP4_682,0
ECFP4_824,0
ECFP4_469,0
ECFP4_756,0
ECFP4_761,0
ECFP4_765,0
ECFP4_772,0
ECFP4_477,0
ECFP4_776,0
ECFP4_778,0
ECFP4_779,0
ECFP4_792,0
ECFP4_793,0
ECFP4_471,0
ECFP4_797,0
ECFP4_799,0
ECFP4_754,0
ECFP4_800,0
ECFP4_801,0
ECFP4_468,0
ECFP4_804,0
ECFP4_805,0
ECFP4_810,0
ECFP4_462,0
ECFP4_461,0
ECFP4_817,0
ECFP4_818,0
ECFP4_822,0
ECFP4_823,0
ECFP4_481,0
ECFP4_482,0
ECFP4_683,0
ECFP4_501,0
ECFP4_513,0
ECFP4_686,0
ECFP4_691,0
ECFP4_510,0
ECFP4_508,0
ECFP4_696,0
ECFP4_506,0
ECFP4_700,0
ECFP4_702,0
ECFP4_707,0
ECFP4_709,0
ECFP4_712,0
ECFP4_714,0
ECFP4_483,0
ECFP4_717,0
ECFP4_719,0
ECFP4_720,0
ECFP4_494,0
ECFP4_726,0
ECFP4_727,0
ECFP4_487,0
ECFP4_485,0
ECFP4_742,0
ECFP4_743,0
ECFP4_746,0
ECFP4_748,0
ECFP4_1090,0
ECFP4_1091,0
ECFP4_1092,0
ECFP4_1436,0
ECFP4_1411,0
ECFP4_1412,0
ECFP4_239,0
ECFP4_1418,0
ECFP4_1419,0
ECFP4_1421,0
ECFP4_238,0
ECFP4_1424,0
ECFP4_1426,0
ECFP4_1429,0
ECFP4_236,0
ECFP4_1431,0
ECFP4_1437,0
ECFP4_1406,0
ECFP4_1438,0
ECFP4_232,0
ECFP4_1442,0
ECFP4_1443,0
ECFP4_1444,0
ECFP4_230,0
ECFP4_228,0
ECFP4_1450,0
ECFP4_225,0
ECFP4_223,0
ECFP4_1456,0
ECFP4_1458,0
ECFP4_244,0
ECFP4_1404,0
ECFP4_1462,0
ECFP4_1359,0
ECFP4_1336,0
ECFP4_1337,0
ECFP4_1340,0
ECFP4_1341,0
ECFP4_1345,0
ECFP4_1346,0
ECFP4_271,0
ECFP4_1352,0
ECFP4_1354,0
ECFP4_1355,0
ECFP4_266,0
ECFP4_1358,0
ECFP4_1360,0
ECFP4_247,0
ECFP4_1361,0
ECFP4_260,0
ECFP4_1368,0
ECFP4_1369,0
ECFP4_1374,0
ECFP4_1378,0
ECFP4_1379,0
ECFP4_256,0
ECFP4_1388,0
ECFP4_1396,0
ECFP4_1398,0
ECFP4_248,0
ECFP4_1461,0
ECFP4_1465,0
ECFP4_1333,0
ECFP4_189,0
ECFP4_1545,0
ECFP4_198,0
ECFP4_1550,0
ECFP4_1551,0
ECFP4_194,0
ECFP4_1556,0
ECFP4_1557,0
ECFP4_1558,0
ECFP4_1559,0
ECFP4_1560,0
ECFP4_1562,0
ECFP4_1566,0
ECFP4_1570,0
ECFP4_1541,0
ECFP4_1571,0
ECFP4_188,0
ECFP4_186,0
ECFP4_185,0
ECFP4_184,0
ECFP4_1578,0
ECFP4_1579,0
ECFP4_1580,0
ECFP4_183,0
ECFP4_182,0
ECFP4_1583,0
ECFP4_1584,0
ECFP4_1544,0
ECFP4_1540,0
ECFP4_1473,0
ECFP4_1504,0
ECFP4_1474,0
ECFP4_1477,0
ECFP4_1478,0
ECFP4_217,0
ECFP4_1483,0
ECFP4_1484,0
ECFP4_1485,0
ECFP4_1491,0
ECFP4_1495,0
ECFP4_1496,0
ECFP4_211,0
ECFP4_1502,0
ECFP4_210,0
ECFP4_199,0
ECFP4_1510,0
ECFP4_1511,0
ECFP4_1519,0
ECFP4_1520,0
ECFP4_1522,0
ECFP4_1523,0
ECFP4_1525,0
ECFP4_1526,0
ECFP4_1528,0
ECFP4_1529,0
ECFP4_1534,0
ECFP4_200,0
ECFP4_1334,0
ECFP4_1332,0
ECFP4_1095,0
ECFP4_1177,0
ECFP4_1150,0
ECFP4_1151,0
ECFP4_1155,0
ECFP4_1156,0
ECFP4_1159,0
ECFP4_1161,0
ECFP4_327,0
ECFP4_1165,0
ECFP4_326,0
ECFP4_1167,0
ECFP4_324,0
ECFP4_1173,0
ECFP4_1179,0
ECFP4_1146,0
ECFP4_1180,0
ECFP4_320,0
ECFP4_1183,0
ECFP4_1185,0
ECFP4_318,0
ECFP4_317,0
ECFP4_1191,0
ECFP4_1193,0
ECFP4_316,0
ECFP4_1196,0
ECFP4_1198,0
ECFP4_312,0
ECFP4_334,0
ECFP4_336,0
ECFP4_1202,0
ECFP4_1117,0
ECFP4_353,0
ECFP4_1098,0
ECFP4_1100,0
ECFP4_1103,0
ECFP4_1105,0
ECFP4_1106,0
ECFP4_348,0
ECFP4_1111,0
ECFP4_1112,0
ECFP4_1113,0
ECFP4_346,0
ECFP4_1116,0
ECFP4_342,0
ECFP4_1144,0
ECFP4_1122,0
ECFP4_1123,0
ECFP4_1124,0
ECFP4_1125,0
ECFP4_1126,0
ECFP4_1127,0
ECFP4_340,0
ECFP4_1130,0
ECFP4_1137,0
ECFP4_1139,0
ECFP4_1140,0
ECFP4_337,0
ECFP4_1201,0
ECFP4_1203,0
ECFP4_278,0
ECFP4_1299,0
ECFP4_293,0
ECFP4_1273,0
ECFP4_292,0
ECFP4_1276,0
ECFP4_1277,0
ECFP4_1278,0
ECFP4_1280,0
ECFP4_1281,0
ECFP4_1284,0
ECFP4_1286,0
ECFP4_285,0
ECFP4_1294,0
ECFP4_1301,0
ECFP4_1268,0
ECFP4_284,0
ECFP4_1305,0
ECFP4_1306,0
ECFP4_282,0
ECFP4_1314,0
ECFP4_1316,0
ECFP4_1317,0
ECFP4_1318,0
ECFP4_1319,0
ECFP4_1320,0
ECFP4_1324,0
ECFP4_279,0
ECFP4_1269,0
ECFP4_1266,0
ECFP4_1206,0
ECFP4_301,0
ECFP4_1207,0
ECFP4_1210,0
ECFP4_1215,0
ECFP4_1216,0
ECFP4_1220,0
ECFP4_306,0
ECFP4_1223,0
ECFP4_1225,0
ECFP4_1227,0
ECFP4_1228,0
ECFP4_303,0
ECFP4_1235,0
ECFP4_1237,0
ECFP4_1264,0
ECFP4_1242,0
ECFP4_1244,0
ECFP4_298,0
ECFP4_1247,0
ECFP4_1248,0
ECFP4_297,0
ECFP4_1254,0
ECFP4_1255,0
ECFP4_1259,0
ECFP4_1260,0
ECFP4_1262,0
ECFP4_1263,0
ECFP4_0,0
