timestamp,experiment_id,model_name,model_family,ligand_repr,protein_repr,fusion_strategy,n_params,epochs_trained,batch_size,learning_rate,split_type,n_train,n_val,n_test,val_rmse,val_pearson_r,val_spearman_r,test_rmse,test_pearson_r,test_spearman_r,train_time_sec,notes
2026-04-02 13:38:39 UTC,ridge_chemberta_600_esm2_150M,ridge_chemberta_600_esm2_150M,linear,chemberta_600,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3025,0.5063,0.4708,1.3948,0.5546,0.4908,0.6,Full grid - new embeddings
2026-04-02 15:19:32 UTC,ridge_chemberta_600_esm2_650M,ridge_chemberta_600_esm2_650M,linear,chemberta_600,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2809,0.529,0.4803,1.4206,0.5556,0.5005,0.6,Full grid - new embeddings
2026-04-02 15:19:44 UTC,ridge_chemberta_5M_esm2_150M,ridge_chemberta_5M_esm2_150M,linear,chemberta_5M,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2898,0.5205,0.4291,1.2545,0.5978,0.5225,0.2,Full grid - new embeddings
2026-04-02 15:19:48 UTC,ridge_chemberta_5M_esm2_650M,ridge_chemberta_5M_esm2_650M,linear,chemberta_5M,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2911,0.5249,0.4375,1.3004,0.5832,0.52,0.4,Full grid - new embeddings
2026-04-02 15:19:59 UTC,ridge_chemberta_77M_esm2_150M,ridge_chemberta_77M_esm2_150M,linear,chemberta_77M,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3961,0.463,0.4244,1.3173,0.5507,0.4674,0.3,Full grid - new embeddings
2026-04-02 15:20:03 UTC,ridge_chemberta_77M_esm2_650M,ridge_chemberta_77M_esm2_650M,linear,chemberta_77M,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.4026,0.4739,0.4416,1.346,0.5441,0.4745,0.4,Full grid - new embeddings
2026-04-02 15:20:15 UTC,ridge_chemberta_100M_esm2_150M,ridge_chemberta_100M_esm2_150M,linear,chemberta_100M,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3285,0.4891,0.4394,1.4138,0.5296,0.4448,0.3,Full grid - new embeddings
2026-04-02 15:20:19 UTC,ridge_chemberta_100M_esm2_650M,ridge_chemberta_100M_esm2_650M,linear,chemberta_100M,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.331,0.4969,0.4368,1.4699,0.5181,0.4434,0.6,Full grid - new embeddings
2026-04-02 15:30:49 UTC,xgb_chemberta_600_esm2_150M,xgb_chemberta_600_esm2_150M,tree,chemberta_600,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0926,0.6426,0.5634,1.0694,0.707,0.6258,10.8,Full grid - new embeddings
2026-04-02 15:31:08 UTC,xgb_chemberta_600_esm2_650M,xgb_chemberta_600_esm2_650M,tree,chemberta_600,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0747,0.6571,0.5696,1.0522,0.718,0.639,15.2,Full grid - new embeddings
2026-04-02 15:31:27 UTC,xgb_chemberta_5M_esm2_150M,xgb_chemberta_5M_esm2_150M,tree,chemberta_5M,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0523,0.6754,0.5939,1.0587,0.715,0.6397,7.8,Full grid - new embeddings
2026-04-02 15:31:43 UTC,xgb_chemberta_5M_esm2_650M,xgb_chemberta_5M_esm2_650M,tree,chemberta_5M,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0646,0.666,0.5877,1.0434,0.7242,0.6478,12.1,Full grid - new embeddings
2026-04-02 15:32:02 UTC,xgb_chemberta_77M_esm2_150M,xgb_chemberta_77M_esm2_150M,tree,chemberta_77M,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0716,0.6596,0.5738,1.0822,0.699,0.6302,7.6,Full grid - new embeddings
2026-04-02 15:32:17 UTC,xgb_chemberta_77M_esm2_650M,xgb_chemberta_77M_esm2_650M,tree,chemberta_77M,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0476,0.6782,0.6028,1.0661,0.7098,0.6384,11.8,Full grid - new embeddings
2026-04-02 15:32:39 UTC,xgb_chemberta_100M_esm2_150M,xgb_chemberta_100M_esm2_150M,tree,chemberta_100M,esm2_150M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0815,0.6517,0.579,1.077,0.7029,0.6161,10.8,Full grid - new embeddings
2026-04-02 15:32:57 UTC,xgb_chemberta_100M_esm2_650M,xgb_chemberta_100M_esm2_650M,tree,chemberta_100M,esm2_650M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.093,0.643,0.5646,1.0662,0.7094,0.6238,14.1,Full grid - new embeddings
2026-04-02 15:35:49 UTC,mlp_chemberta_600_esm2_8M_320,mlp_chemberta_600_esm2_8M_320,mlp,chemberta_600,esm2_8M_320,concat,723842.0,42.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1414,0.6196,0.5484,1.1091,0.6953,0.6231,34.6,Full grid - new embeddings
2026-04-02 15:36:24 UTC,mlp_chemberta_600_esm2_35M_480,mlp_chemberta_600_esm2_35M_480,mlp,chemberta_600,esm2_35M_480,concat,805762.0,36.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1359,0.6213,0.5448,1.1334,0.6779,0.609,29.9,Full grid - new embeddings
2026-04-02 15:37:03 UTC,mlp_chemberta_600_esm2_150M,mlp_chemberta_600_esm2_150M,mlp,chemberta_600,esm2_150M,concat,887682.0,41.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1189,0.6371,0.5784,1.158,0.6722,0.6136,33.8,Full grid - new embeddings
2026-04-02 15:37:50 UTC,mlp_chemberta_600_esm2_650M,mlp_chemberta_600_esm2_650M,mlp,chemberta_600,esm2_650M,concat,1215362.0,48.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0948,0.6523,0.5925,1.0901,0.7054,0.6397,40.7,Full grid - new embeddings
2026-04-02 15:38:57 UTC,mlp_chemberta_600_prot_electra_256,mlp_chemberta_600_prot_electra_256,mlp,chemberta_600,prot_electra_256,concat,1215362.0,62.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0725,0.6674,0.6072,1.0942,0.7078,0.6428,52.4,Targeted: MLP + ChemBERTa + ProtElectra
2026-04-02 15:39:43 UTC,mlp_chemberta_5M_esm2_8M_320,mlp_chemberta_5M_esm2_8M_320,mlp,chemberta_5M,esm2_8M_320,concat,527234.0,50.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0707,0.6672,0.6111,1.0744,0.7162,0.6562,41.2,Full grid - new embeddings
2026-04-02 15:40:24 UTC,mlp_chemberta_5M_esm2_35M_480,mlp_chemberta_5M_esm2_35M_480,mlp,chemberta_5M,esm2_35M_480,concat,609154.0,42.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.096,0.6582,0.6056,1.1036,0.7059,0.6492,35.5,Full grid - new embeddings
2026-04-02 15:40:58 UTC,mlp_chemberta_5M_esm2_150M,mlp_chemberta_5M_esm2_150M,mlp,chemberta_5M,esm2_150M,concat,691074.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.117,0.6385,0.582,1.1239,0.6865,0.6284,28.8,Full grid - new embeddings
2026-04-02 15:41:32 UTC,mlp_chemberta_5M_esm2_650M,mlp_chemberta_5M_esm2_650M,mlp,chemberta_5M,esm2_650M,concat,1018754.0,33.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.086,0.6531,0.5901,1.1216,0.6797,0.6176,28.4,Full grid - new embeddings
2026-04-02 15:42:17 UTC,mlp_chemberta_5M_prot_electra_256,mlp_chemberta_5M_prot_electra_256,mlp,chemberta_5M,prot_electra_256,concat,1018754.0,37.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0637,0.669,0.618,1.1266,0.6805,0.6122,31.5,Full grid - new embeddings
2026-04-02 15:42:50 UTC,mlp_chemberta_77M_esm2_8M_320,mlp_chemberta_77M_esm2_8M_320,mlp,chemberta_77M,esm2_8M_320,concat,527234.0,33.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0611,0.676,0.5968,1.0796,0.7099,0.6439,27.3,Full grid - new embeddings
2026-04-02 15:43:38 UTC,mlp_chemberta_77M_esm2_35M_480,mlp_chemberta_77M_esm2_35M_480,mlp,chemberta_77M,esm2_35M_480,concat,609154.0,51.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1123,0.649,0.5904,1.0801,0.7158,0.6533,42.4,Full grid - new embeddings
2026-04-02 15:44:05 UTC,mlp_chemberta_77M_esm2_150M,mlp_chemberta_77M_esm2_150M,mlp,chemberta_77M,esm2_150M,concat,691074.0,27.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0984,0.6492,0.5764,1.1592,0.6681,0.6029,22.1,Full grid - new embeddings
2026-04-02 15:44:45 UTC,mlp_chemberta_77M_esm2_650M,mlp_chemberta_77M_esm2_650M,mlp,chemberta_77M,esm2_650M,concat,1018754.0,41.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0756,0.6717,0.6028,1.1115,0.6999,0.6244,34.5,Full grid - new embeddings
2026-04-02 15:45:26 UTC,mlp_chemberta_77M_prot_electra_256,mlp_chemberta_77M_prot_electra_256,mlp,chemberta_77M,prot_electra_256,concat,1018754.0,32.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0635,0.6708,0.6038,1.1405,0.6715,0.6133,26.6,Full grid - new embeddings
2026-04-02 15:45:52 UTC,mlp_chemberta_100M_esm2_8M_320,mlp_chemberta_100M_esm2_8M_320,mlp,chemberta_100M,esm2_8M_320,concat,723842.0,25.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2023,0.5557,0.4752,1.181,0.6333,0.5659,20.5,Full grid - new embeddings
2026-04-02 15:46:26 UTC,mlp_chemberta_100M_esm2_35M_480,mlp_chemberta_100M_esm2_35M_480,mlp,chemberta_100M,esm2_35M_480,concat,805762.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1239,0.624,0.5581,1.1665,0.6562,0.57,28.9,Full grid - new embeddings
2026-04-02 15:46:59 UTC,mlp_chemberta_100M_esm2_150M,mlp_chemberta_100M_esm2_150M,mlp,chemberta_100M,esm2_150M,concat,887682.0,32.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1355,0.6282,0.5435,1.144,0.6726,0.5986,27.0,Full grid - new embeddings
2026-04-02 15:47:41 UTC,mlp_chemberta_100M_esm2_650M,mlp_chemberta_100M_esm2_650M,mlp,chemberta_100M,esm2_650M,concat,1215362.0,42.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1133,0.6479,0.5762,1.1007,0.7027,0.6225,36.1,Full grid - new embeddings
2026-04-02 15:48:30 UTC,mlp_chemberta_100M_prot_electra_256,mlp_chemberta_100M_prot_electra_256,mlp,chemberta_100M,prot_electra_256,concat,1215362.0,41.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0915,0.6571,0.5967,1.1442,0.6746,0.6042,35.3,Full grid - new embeddings
2026-04-02 15:52:09 UTC,transformer_chemberta_600_esm2_8M_320,transformer_chemberta_600_esm2_8M_320,transformer,chemberta_600,esm2_8M_320,concat,1631745.0,43.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1724,0.6175,0.5337,1.2099,0.6614,0.5781,88.0,Full grid - new embeddings
2026-04-02 15:53:22 UTC,transformer_chemberta_600_esm2_35M_480,transformer_chemberta_600_esm2_35M_480,transformer,chemberta_600,esm2_35M_480,concat,1631745.0,33.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1647,0.5994,0.5009,1.1912,0.6455,0.5584,67.5,Full grid - new embeddings
2026-04-02 15:54:23 UTC,transformer_chemberta_600_esm2_150M,transformer_chemberta_600_esm2_150M,transformer,chemberta_600,esm2_150M,concat,1631745.0,28.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.112,0.6319,0.5527,1.2029,0.6346,0.5636,56.1,Full grid - new embeddings
2026-04-02 15:56:05 UTC,transformer_chemberta_600_esm2_650M,transformer_chemberta_600_esm2_650M,transformer,chemberta_600,esm2_650M,concat,1631745.0,46.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1502,0.6167,0.5483,1.1864,0.661,0.5898,96.2,Full grid - new embeddings
2026-04-02 15:57:20 UTC,transformer_chemberta_600_prot_electra_256,transformer_chemberta_600_prot_electra_256,transformer,chemberta_600,prot_electra_256,concat,1631745.0,29.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2202,0.546,0.4527,1.1976,0.635,0.5595,61.0,Targeted: Transformer + ChemBERTa + ProtElectra
2026-04-02 15:58:15 UTC,transformer_chemberta_5M_esm2_8M_320,transformer_chemberta_5M_esm2_8M_320,transformer,chemberta_5M,esm2_8M_320,concat,1631745.0,24.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1877,0.5784,0.4831,1.2255,0.6171,0.5439,49.7,Full grid - new embeddings
2026-04-02 15:59:12 UTC,transformer_chemberta_5M_esm2_35M_480,transformer_chemberta_5M_esm2_35M_480,transformer,chemberta_5M,esm2_35M_480,concat,1631745.0,25.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2141,0.5769,0.5036,1.2127,0.64,0.581,52.1,Full grid - new embeddings
2026-04-02 16:00:52 UTC,transformer_chemberta_5M_esm2_150M,transformer_chemberta_5M_esm2_150M,transformer,chemberta_5M,esm2_150M,concat,1631745.0,46.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1491,0.6253,0.5511,1.1296,0.6901,0.6273,94.7,Full grid - new embeddings
2026-04-02 16:01:44 UTC,transformer_chemberta_5M_esm2_650M,transformer_chemberta_5M_esm2_650M,transformer,chemberta_5M,esm2_650M,concat,1631745.0,23.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1535,0.5888,0.5085,1.1906,0.6164,0.5553,46.6,Full grid - new embeddings
2026-04-02 16:02:56 UTC,transformer_chemberta_5M_prot_electra_256,transformer_chemberta_5M_prot_electra_256,transformer,chemberta_5M,prot_electra_256,concat,1631745.0,28.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1807,0.5905,0.5001,1.202,0.6412,0.5627,56.8,Full grid - new embeddings
2026-04-02 16:04:09 UTC,transformer_chemberta_77M_esm2_8M_320,transformer_chemberta_77M_esm2_8M_320,transformer,chemberta_77M,esm2_8M_320,concat,1631745.0,33.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1279,0.6234,0.5351,1.1979,0.6365,0.5466,68.2,Full grid - new embeddings
2026-04-02 16:05:13 UTC,transformer_chemberta_77M_esm2_35M_480,transformer_chemberta_77M_esm2_35M_480,transformer,chemberta_77M,esm2_35M_480,concat,1631745.0,28.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1358,0.6294,0.5607,1.2216,0.6275,0.56,58.8,Full grid - new embeddings
2026-04-02 16:06:37 UTC,transformer_chemberta_77M_esm2_150M,transformer_chemberta_77M_esm2_150M,transformer,chemberta_77M,esm2_150M,concat,1631745.0,38.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1458,0.6202,0.5299,1.1568,0.665,0.591,78.5,Full grid - new embeddings
2026-04-02 16:07:55 UTC,transformer_chemberta_77M_esm2_650M,transformer_chemberta_77M_esm2_650M,transformer,chemberta_77M,esm2_650M,concat,1631745.0,35.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0936,0.6536,0.5891,1.1625,0.6671,0.6114,71.7,Full grid - new embeddings
2026-04-02 16:09:04 UTC,transformer_chemberta_77M_prot_electra_256,transformer_chemberta_77M_prot_electra_256,transformer,chemberta_77M,prot_electra_256,concat,1631745.0,27.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1267,0.6244,0.5394,1.1841,0.6383,0.56,55.6,Full grid - new embeddings
2026-04-02 16:10:54 UTC,transformer_chemberta_100M_esm2_8M_320,transformer_chemberta_100M_esm2_8M_320,transformer,chemberta_100M,esm2_8M_320,concat,1631745.0,51.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1796,0.6105,0.5186,1.1589,0.6764,0.5968,104.4,Full grid - new embeddings
2026-04-02 16:12:37 UTC,transformer_chemberta_100M_esm2_35M_480,transformer_chemberta_100M_esm2_35M_480,transformer,chemberta_100M,esm2_35M_480,concat,1631745.0,47.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1454,0.6227,0.5466,1.154,0.6777,0.6023,97.5,Full grid - new embeddings
2026-04-02 16:13:46 UTC,transformer_chemberta_100M_esm2_150M,transformer_chemberta_100M_esm2_150M,transformer,chemberta_100M,esm2_150M,concat,1631745.0,31.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1113,0.6318,0.5602,1.197,0.6278,0.55,62.9,Full grid - new embeddings
2026-04-02 16:14:46 UTC,transformer_chemberta_100M_esm2_650M,transformer_chemberta_100M_esm2_650M,transformer,chemberta_100M,esm2_650M,concat,1631745.0,26.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1812,0.5878,0.53,1.1909,0.6412,0.5659,54.4,Full grid - new embeddings
2026-04-02 16:16:18 UTC,transformer_chemberta_100M_prot_electra_256,transformer_chemberta_100M_prot_electra_256,transformer,chemberta_100M,prot_electra_256,concat,1631745.0,37.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1862,0.576,0.5058,1.1194,0.6791,0.6019,77.6,Full grid - new embeddings
2026-04-02 16:19:16 UTC,bica_chemberta_600_esm2_8M_320,bica_chemberta_600_esm2_8M_320,bica,chemberta_600,esm2_8M_320,bidirectional_cross_attn,1367809.0,33.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1753,0.5749,0.5003,1.1887,0.6324,0.5598,54.0,Full grid - new embeddings
2026-04-02 16:38:33 UTC,bica_chemberta_600_esm2_35M_480,bica_chemberta_600_esm2_35M_480,bica,chemberta_600,esm2_35M_480,bidirectional_cross_attn,1408769.0,35.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1372,0.6159,0.5485,1.1839,0.6411,0.5738,57.1,Full grid - new embeddings
2026-04-02 17:31:42 UTC,bica_chemberta_600_esm2_150M,bica_chemberta_600_esm2_150M,bica,chemberta_600,esm2_150M,bidirectional_cross_attn,1449729.0,30.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1581,0.5909,0.504,1.1871,0.6273,0.5391,49.3,Full grid - new embeddings
2026-04-02 19:31:14 UTC,bica_chemberta_600_esm2_650M,bica_chemberta_600_esm2_650M,bica,chemberta_600,esm2_650M,bidirectional_cross_attn,1613569.0,39.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1466,0.6084,0.5363,1.1839,0.6442,0.5797,65.1,Full grid - new embeddings
2026-04-02 19:32:48 UTC,bica_chemberta_600_prot_electra_256,bica_chemberta_600_prot_electra_256,bica,chemberta_600,prot_electra_256,bidirectional_cross_attn,1613569.0,50.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1645,0.6032,0.5383,1.1775,0.6541,0.5877,81.5,Targeted: BiCA + ChemBERTa + ProtElectra
2026-04-02 19:34:04 UTC,bica_chemberta_5M_esm2_8M_320,bica_chemberta_5M_esm2_8M_320,bica,chemberta_5M,esm2_8M_320,bidirectional_cross_attn,1269505.0,38.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1712,0.5952,0.5153,1.1468,0.6748,0.6047,61.3,Full grid - new embeddings
2026-04-02 19:34:50 UTC,bica_chemberta_5M_esm2_35M_480,bica_chemberta_5M_esm2_35M_480,bica,chemberta_5M,esm2_35M_480,bidirectional_cross_attn,1310465.0,26.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1354,0.6085,0.5439,1.2271,0.5991,0.5504,42.2,Full grid - new embeddings
2026-04-02 19:35:46 UTC,bica_chemberta_5M_esm2_150M,bica_chemberta_5M_esm2_150M,bica,chemberta_5M,esm2_150M,bidirectional_cross_attn,1351425.0,32.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1578,0.5972,0.5202,1.1673,0.6484,0.5751,51.7,Full grid - new embeddings
2026-04-02 19:37:12 UTC,bica_chemberta_5M_esm2_650M,bica_chemberta_5M_esm2_650M,bica,chemberta_5M,esm2_650M,bidirectional_cross_attn,1515265.0,50.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1426,0.6163,0.5477,1.1068,0.6922,0.6091,81.3,Full grid - new embeddings
2026-04-02 19:38:15 UTC,bica_chemberta_5M_prot_electra_256,bica_chemberta_5M_prot_electra_256,bica,chemberta_5M,prot_electra_256,bidirectional_cross_attn,1515265.0,31.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1605,0.595,0.5159,1.181,0.6407,0.573,50.2,Full grid - new embeddings
2026-04-02 19:39:36 UTC,bica_chemberta_77M_esm2_8M_320,bica_chemberta_77M_esm2_8M_320,bica,chemberta_77M,esm2_8M_320,bidirectional_cross_attn,1269505.0,40.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2087,0.587,0.4985,1.1932,0.6529,0.5907,64.4,Full grid - new embeddings
2026-04-02 19:40:24 UTC,bica_chemberta_77M_esm2_35M_480,bica_chemberta_77M_esm2_35M_480,bica,chemberta_77M,esm2_35M_480,bidirectional_cross_attn,1310465.0,27.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1547,0.5944,0.5085,1.2485,0.599,0.5377,43.8,Full grid - new embeddings
2026-04-02 19:41:14 UTC,bica_chemberta_77M_esm2_150M,bica_chemberta_77M_esm2_150M,bica,chemberta_77M,esm2_150M,bidirectional_cross_attn,1351425.0,28.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1523,0.5975,0.4932,1.204,0.6264,0.5579,45.5,Full grid - new embeddings
2026-04-02 19:42:19 UTC,bica_chemberta_77M_esm2_650M,bica_chemberta_77M_esm2_650M,bica,chemberta_77M,esm2_650M,bidirectional_cross_attn,1515265.0,37.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1548,0.6026,0.5148,1.156,0.6615,0.5765,60.0,Full grid - new embeddings
2026-04-02 19:43:13 UTC,bica_chemberta_77M_prot_electra_256,bica_chemberta_77M_prot_electra_256,bica,chemberta_77M,prot_electra_256,bidirectional_cross_attn,1515265.0,25.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2019,0.5564,0.4649,1.2297,0.5852,0.5032,40.8,Full grid - new embeddings
2026-04-02 19:44:56 UTC,bica_chemberta_100M_esm2_8M_320,bica_chemberta_100M_esm2_8M_320,bica,chemberta_100M,esm2_8M_320,bidirectional_cross_attn,1367809.0,24.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2251,0.5191,0.4155,1.2491,0.5662,0.4854,39.7,Full grid - new embeddings
2026-04-02 19:46:04 UTC,bica_chemberta_100M_esm2_35M_480,bica_chemberta_100M_esm2_35M_480,bica,chemberta_100M,esm2_35M_480,bidirectional_cross_attn,1408769.0,39.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1962,0.5664,0.4649,1.2033,0.6281,0.5451,62.4,Full grid - new embeddings
2026-04-02 19:47:15 UTC,bica_chemberta_100M_esm2_150M,bica_chemberta_100M_esm2_150M,bica,chemberta_100M,esm2_150M,bidirectional_cross_attn,1449729.0,42.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1481,0.6074,0.5108,1.1874,0.6369,0.5529,67.3,Full grid - new embeddings
2026-04-02 19:48:20 UTC,bica_chemberta_100M_esm2_650M,bica_chemberta_100M_esm2_650M,bica,chemberta_100M,esm2_650M,bidirectional_cross_attn,1613569.0,36.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1527,0.6068,0.5222,1.1791,0.6446,0.565,59.7,Full grid - new embeddings
2026-04-02 19:50:15 UTC,bica_chemberta_100M_prot_electra_256,bica_chemberta_100M_prot_electra_256,bica,chemberta_100M,prot_electra_256,bidirectional_cross_attn,1613569.0,61.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1479,0.627,0.5449,1.271,0.6081,0.5319,101.4,Full grid - new embeddings
2026-04-02 19:53:14 UTC,cnn_smiles_onehot_esm2_8M_320,cnn_smiles_onehot_esm2_8M_320,cnn,smiles_onehot,esm2_8M_320,concat,184833.0,47.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3391,0.4103,0.338,1.3286,0.5162,0.4328,51.8,
2026-04-02 19:54:28 UTC,cnn_smiles_onehot_esm2_35M_480,cnn_smiles_onehot_esm2_35M_480,cnn,smiles_onehot,esm2_35M_480,concat,184833.0,59.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3872,0.3865,0.3216,1.3893,0.4968,0.4124,65.6,
2026-04-02 19:55:18 UTC,cnn_smiles_onehot_esm2_150M,cnn_smiles_onehot_esm2_150M,cnn,smiles_onehot,esm2_150M,concat,184833.0,38.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3769,0.3833,0.3229,1.3243,0.5213,0.4302,42.8,
2026-04-02 19:56:03 UTC,cnn_smiles_onehot_esm2_650M,cnn_smiles_onehot_esm2_650M,cnn,smiles_onehot,esm2_650M,concat,184833.0,33.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3854,0.3661,0.275,1.3769,0.4916,0.4188,36.8,
2026-04-02 19:56:58 UTC,cnn_smiles_onehot_prot_electra_256,cnn_smiles_onehot_prot_electra_256,cnn,smiles_onehot,prot_electra_256,concat,184833.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.4257,0.3317,0.2534,1.368,0.4855,0.4027,38.3,Targeted: CNN + smiles_onehot + ProtElectra
2026-04-02 20:09:30 UTC,distmat_cnn_distmat_100_esm2_8M_320,distmat_cnn_distmat_100_esm2_8M_320,distmat_cnn,distmat_100,esm2_8M_320,distmat,1438945.0,46.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1413,0.6181,0.5451,1.1873,0.6496,0.5787,747.1,
2026-04-02 20:31:45 UTC,distmat_cnn_distmat_100_esm2_35M_480,distmat_cnn_distmat_100_esm2_35M_480,distmat_cnn,distmat_100,esm2_35M_480,distmat,1520865.0,82.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1007,0.6447,0.5857,1.1092,0.6973,0.6307,1330.4,
